complaint_id,year,general_cap_classification,race
18-0225,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0225,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0225,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0225,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0225,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0225,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0225,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0225,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0225,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0225,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0225,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0225,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0225,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0225,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0225,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0225,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0226,2018,PHYSICAL ABUSE,Black
18-0226,2018,PHYSICAL ABUSE,Black
18-0226,2018,PHYSICAL ABUSE,Black
18-0226,2018,PHYSICAL ABUSE,Black
18-0226,2018,PHYSICAL ABUSE,Black
18-0227,2018,HARASSMENT,Other/NA
18-0227,2018,HARASSMENT,Other/NA
18-0227,2018,HARASSMENT,Other/NA
18-0227,2018,HARASSMENT,Other/NA
18-0227,2018,HARASSMENT,Other/NA
18-0228,2018,DEPARTMENTAL VIOLATIONS,Black
18-0229,2018,PHYSICAL ABUSE,Black
18-0229,2018,PHYSICAL ABUSE,Black
18-0229,2018,PHYSICAL ABUSE,Black
18-0229,2018,PHYSICAL ABUSE,Black
18-0229,2018,PHYSICAL ABUSE,Black
18-0229,2018,PHYSICAL ABUSE,Black
18-0230,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0231,2018,CIVIL RIGHTS COMPLAINT,Black
18-0231,2018,CIVIL RIGHTS COMPLAINT,Black
18-0232,2018,DEPARTMENTAL VIOLATIONS,White
18-0232,2018,DEPARTMENTAL VIOLATIONS,White
18-0232,2018,DEPARTMENTAL VIOLATIONS,White
18-0232,2018,DEPARTMENTAL VIOLATIONS,White
18-0233,2018,VERBAL ABUSE,Black
18-0233,2018,VERBAL ABUSE,Black
18-0234,2018,PHYSICAL ABUSE,Other/NA
18-0234,2018,PHYSICAL ABUSE,Other/NA
18-0234,2018,PHYSICAL ABUSE,Other/NA
18-0234,2018,PHYSICAL ABUSE,Other/NA
18-0234,2018,PHYSICAL ABUSE,Other/NA
18-0234,2018,PHYSICAL ABUSE,Other/NA
18-0234,2018,PHYSICAL ABUSE,Other/NA
18-0234,2018,PHYSICAL ABUSE,Other/NA
18-0234,2018,PHYSICAL ABUSE,Other/NA
18-0234,2018,PHYSICAL ABUSE,Other/NA
18-0235,2018,CRIMINAL ALLEGATION,Black
18-0235,2018,CRIMINAL ALLEGATION,Black
18-0235,2018,CRIMINAL ALLEGATION,Black
18-0237,2018,DEPARTMENTAL VIOLATIONS,White
18-0238,2018,CRIMINAL ALLEGATION,Black
18-0238,2018,CRIMINAL ALLEGATION,Black
18-0238,2018,CRIMINAL ALLEGATION,Black
18-0238,2018,CRIMINAL ALLEGATION,Black
18-0238,2018,CRIMINAL ALLEGATION,Black
18-0238,2018,CRIMINAL ALLEGATION,Black
18-0238,2018,CRIMINAL ALLEGATION,Black
18-0238,2018,CRIMINAL ALLEGATION,Black
18-0238,2018,CRIMINAL ALLEGATION,Black
18-0238,2018,CRIMINAL ALLEGATION,Black
18-0239,2018,DEPARTMENTAL VIOLATIONS,Black
18-0240,2018,PHYSICAL ABUSE,Black
18-0240,2018,PHYSICAL ABUSE,Black
18-0240,2018,PHYSICAL ABUSE,Black
18-0241,2018,VERBAL ABUSE,Other/NA
18-0242,2018,PHYSICAL ABUSE,Other/NA
18-0242,2018,PHYSICAL ABUSE,Other/NA
18-0243,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0243,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0244,2018,LACK OF SERVICE,White
18-0245,2018,DEPARTMENTAL VIOLATIONS,Black
18-0245,2018,DEPARTMENTAL VIOLATIONS,Black
18-0246,2018,PHYSICAL ABUSE,Black
18-0246,2018,PHYSICAL ABUSE,Black
18-0246,2018,PHYSICAL ABUSE,Black
18-0246,2018,PHYSICAL ABUSE,Black
18-0247,2018,UNPROFESSIONAL CONDUCT,Black
18-0247,2018,UNPROFESSIONAL CONDUCT,Black
18-0248,2018,CIVIL RIGHTS COMPLAINT,Other/NA
18-0248,2018,CIVIL RIGHTS COMPLAINT,Other/NA
18-0248,2018,CIVIL RIGHTS COMPLAINT,Other/NA
18-0249,2018,PHYSICAL ABUSE,Black
18-0250,2018,UNPROFESSIONAL CONDUCT,Black
18-0251,2018,CRIMINAL ALLEGATION,Black
18-0251,2018,CRIMINAL ALLEGATION,Black
18-0252,2018,UNPROFESSIONAL CONDUCT,Black
18-0252,2018,UNPROFESSIONAL CONDUCT,Black
18-0252,2018,UNPROFESSIONAL CONDUCT,Black
18-0252,2018,UNPROFESSIONAL CONDUCT,Black
18-0253,2018,VERBAL ABUSE,Black
18-0253,2018,VERBAL ABUSE,Black
18-0254,2018,UNPROFESSIONAL CONDUCT,White
18-0254,2018,UNPROFESSIONAL CONDUCT,White
18-0255,2018,PHYSICAL ABUSE,Black
18-0256,2018,LACK OF SERVICE,Black
18-0256,2018,LACK OF SERVICE,Black
18-0257,2018,LACK OF SERVICE,Black
18-0257,2018,LACK OF SERVICE,Black
18-0258,2018,VERBAL ABUSE,Black
18-0259,2018,LACK OF SERVICE,Other/NA
18-0260,2018,UNPROFESSIONAL CONDUCT,Black
18-0260,2018,UNPROFESSIONAL CONDUCT,Black
18-0260,2018,UNPROFESSIONAL CONDUCT,Black
18-0260,2018,UNPROFESSIONAL CONDUCT,Black
18-0260,2018,UNPROFESSIONAL CONDUCT,Black
18-0260,2018,UNPROFESSIONAL CONDUCT,Black
18-0261,2018,LACK OF SERVICE,Black
18-0261,2018,LACK OF SERVICE,Black
18-0261,2018,LACK OF SERVICE,Black
18-0261,2018,LACK OF SERVICE,Black
18-0263,2018,LACK OF SERVICE,Black
18-0263,2018,LACK OF SERVICE,Black
18-0263,2018,LACK OF SERVICE,Black
18-0263,2018,LACK OF SERVICE,Black
18-0265,2018,LACK OF SERVICE,White
18-0265,2018,LACK OF SERVICE,White
18-0265,2018,LACK OF SERVICE,White
18-0266,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0267,2018,LACK OF SERVICE,Other/NA
18-0268,2018,UNPROFESSIONAL CONDUCT,Black
18-0268,2018,UNPROFESSIONAL CONDUCT,Black
18-0268,2018,UNPROFESSIONAL CONDUCT,Black
18-0268,2018,UNPROFESSIONAL CONDUCT,Black
18-0268,2018,UNPROFESSIONAL CONDUCT,Black
18-0269,2018,HARASSMENT,Other/NA
18-0269,2018,HARASSMENT,Other/NA
18-0269,2018,HARASSMENT,Other/NA
18-0269,2018,HARASSMENT,Other/NA
18-0270,2018,LACK OF SERVICE,Black
18-0271,2018,PHYSICAL ABUSE,Black
18-0271,2018,PHYSICAL ABUSE,Black
18-0272,2018,DEPARTMENTAL VIOLATIONS,Black
18-0272,2018,DEPARTMENTAL VIOLATIONS,Black
18-0273,2018,PHYSICAL ABUSE,Other/NA
18-0273,2018,PHYSICAL ABUSE,Other/NA
18-0274,2018,NON-INVESTIGATORY INCIDENT,White
18-0275,2018,LACK OF SERVICE,Black
18-0276,2018,PHYSICAL ABUSE,Black
18-0276,2018,PHYSICAL ABUSE,Black
18-0277,2018,PHYSICAL ABUSE,Black
18-0277,2018,PHYSICAL ABUSE,Black
18-0277,2018,PHYSICAL ABUSE,Black
18-0277,2018,PHYSICAL ABUSE,Black
18-0277,2018,PHYSICAL ABUSE,Black
18-0277,2018,PHYSICAL ABUSE,Black
18-0278,2018,UNPROFESSIONAL CONDUCT,Black
18-0278,2018,UNPROFESSIONAL CONDUCT,Black
18-0278,2018,UNPROFESSIONAL CONDUCT,Black
18-0279,2018,LACK OF SERVICE,Other/NA
18-0279,2018,LACK OF SERVICE,Other/NA
18-0279,2018,LACK OF SERVICE,Other/NA
18-0279,2018,LACK OF SERVICE,Other/NA
18-0280,2018,DEPARTMENTAL VIOLATIONS,White
18-0280,2018,DEPARTMENTAL VIOLATIONS,White
18-0280,2018,DEPARTMENTAL VIOLATIONS,White
18-0281,2018,NON-INVESTIGATORY INCIDENT,Black
18-0283,2018,PHYSICAL ABUSE,Black
18-0283,2018,PHYSICAL ABUSE,Black
18-0284,2018,CRIMINAL ALLEGATION,White
18-0285,2018,VERBAL ABUSE,Black
18-0285,2018,VERBAL ABUSE,Black
18-0286,2018,DEPARTMENTAL VIOLATIONS,Black
18-0286,2018,DEPARTMENTAL VIOLATIONS,Black
18-0286,2018,DEPARTMENTAL VIOLATIONS,Black
18-0286,2018,DEPARTMENTAL VIOLATIONS,Black
18-0286,2018,DEPARTMENTAL VIOLATIONS,Black
18-0286,2018,DEPARTMENTAL VIOLATIONS,Black
18-0287,2018,LACK OF SERVICE,White
18-0288,2018,CRIMINAL ALLEGATION,Black
18-0289,2018,VERBAL ABUSE,Black
18-0289,2018,VERBAL ABUSE,Black
18-0289,2018,VERBAL ABUSE,Black
18-0290,2018,VERBAL ABUSE,Other/NA
18-0291,2018,LACK OF SERVICE,Black
18-0292,2018,VERBAL ABUSE,Black
18-0293,2018,CIVIL RIGHTS COMPLAINT,Black
18-0293,2018,CIVIL RIGHTS COMPLAINT,Black
18-0293,2018,CIVIL RIGHTS COMPLAINT,Black
18-0293,2018,CIVIL RIGHTS COMPLAINT,Black
18-0293,2018,CIVIL RIGHTS COMPLAINT,Black
18-0293,2018,CIVIL RIGHTS COMPLAINT,Black
18-0293,2018,CIVIL RIGHTS COMPLAINT,Black
18-0293,2018,CIVIL RIGHTS COMPLAINT,Black
18-0293,2018,CIVIL RIGHTS COMPLAINT,Black
18-0293,2018,CIVIL RIGHTS COMPLAINT,Black
18-0294,2018,LACK OF SERVICE,Other/NA
18-0294,2018,LACK OF SERVICE,Other/NA
18-0294,2018,LACK OF SERVICE,Other/NA
18-0294,2018,LACK OF SERVICE,Other/NA
18-0294,2018,LACK OF SERVICE,Other/NA
18-0295,2018,LACK OF SERVICE,Black
18-0295,2018,LACK OF SERVICE,Black
18-0295,2018,LACK OF SERVICE,Black
18-0295,2018,LACK OF SERVICE,Black
18-0296,2018,PHYSICAL ABUSE,Black
18-0296,2018,PHYSICAL ABUSE,Black
18-0296,2018,PHYSICAL ABUSE,Black
18-0297,2018,CRIMINAL ALLEGATION,White
18-0298,2018,CIVIL RIGHTS COMPLAINT,Other/NA
18-0298,2018,CIVIL RIGHTS COMPLAINT,Other/NA
18-0299,2018,VERBAL ABUSE,Black
18-0299,2018,VERBAL ABUSE,Black
18-0299,2018,VERBAL ABUSE,Black
18-0299,2018,VERBAL ABUSE,Black
18-0299,2018,VERBAL ABUSE,Black
18-0299,2018,VERBAL ABUSE,Black
18-0300,2018,UNPROFESSIONAL CONDUCT,Black
18-0300,2018,UNPROFESSIONAL CONDUCT,Black
18-0301,2018,DEPARTMENTAL VIOLATIONS,Black
18-0301,2018,DEPARTMENTAL VIOLATIONS,Black
18-0301,2018,DEPARTMENTAL VIOLATIONS,Black
18-0301,2018,DEPARTMENTAL VIOLATIONS,Black
18-0301,2018,DEPARTMENTAL VIOLATIONS,Black
18-0301,2018,DEPARTMENTAL VIOLATIONS,Black
18-0301,2018,DEPARTMENTAL VIOLATIONS,Black
18-0302,2018,NON-INVESTIGATORY INCIDENT,Other/NA
18-0303,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0303,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0303,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0304,2018,CIVIL RIGHTS COMPLAINT,Black
18-0304,2018,CIVIL RIGHTS COMPLAINT,Black
18-0304,2018,CIVIL RIGHTS COMPLAINT,Black
18-0304,2018,CIVIL RIGHTS COMPLAINT,Black
18-0305,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0305,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0305,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0305,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0305,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0305,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0306,2018,LACK OF SERVICE,Other/NA
18-0307,2018,DEPARTMENTAL VIOLATIONS,Black
18-0308,2018,DEPARTMENTAL VIOLATIONS,Black
18-0309,2018,VERBAL ABUSE,Black
18-0310,2018,NON-INVESTIGATORY INCIDENT,Black
18-0311,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0311,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0311,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0311,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0311,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0311,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0312,2018,PHYSICAL ABUSE,Black
18-0312,2018,PHYSICAL ABUSE,Black
18-0312,2018,PHYSICAL ABUSE,Black
18-0313,2018,DEPARTMENTAL VIOLATIONS,White
18-0313,2018,DEPARTMENTAL VIOLATIONS,White
18-0314,2018,PHYSICAL ABUSE,Black
18-0314,2018,PHYSICAL ABUSE,Black
18-0315,2018,HARASSMENT,Black
18-0316,2018,UNPROFESSIONAL CONDUCT,Black
18-0317,2018,DOMESTIC,White
18-0318,2018,CRIMINAL ALLEGATION,White
18-0318,2018,CRIMINAL ALLEGATION,White
18-0318,2018,CRIMINAL ALLEGATION,White
18-0319,2018,PHYSICAL ABUSE,Other/NA
18-0319,2018,PHYSICAL ABUSE,Other/NA
18-0319,2018,PHYSICAL ABUSE,Other/NA
18-0319,2018,PHYSICAL ABUSE,Other/NA
18-0319,2018,PHYSICAL ABUSE,Other/NA
18-0319,2018,PHYSICAL ABUSE,Other/NA
18-0319,2018,PHYSICAL ABUSE,Other/NA
18-0320,2018,NON-INVESTIGATORY INCIDENT,Black
18-0321,2018,HARASSMENT,Black
18-0321,2018,HARASSMENT,Black
18-0322,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0322,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0323,2018,UNPROFESSIONAL CONDUCT,Black
18-0323,2018,UNPROFESSIONAL CONDUCT,Black
18-0324,2018,VERBAL ABUSE,Black
18-0325,2018,LACK OF SERVICE,White
18-0326,2018,LACK OF SERVICE,Black
18-0326,2018,LACK OF SERVICE,Black
18-0326,2018,LACK OF SERVICE,Black
18-0326,2018,LACK OF SERVICE,Black
18-0326,2018,LACK OF SERVICE,Black
18-0326,2018,LACK OF SERVICE,Black
18-0326,2018,LACK OF SERVICE,Black
18-0327,2018,DEPARTMENTAL VIOLATIONS,White
18-0327,2018,DEPARTMENTAL VIOLATIONS,White
18-0328,2018,LACK OF SERVICE,White
18-0329,2018,UNPROFESSIONAL CONDUCT,Other/NA
18-0329,2018,UNPROFESSIONAL CONDUCT,Other/NA
18-0330,2018,DEPARTMENTAL VIOLATIONS,Black
18-0330,2018,DEPARTMENTAL VIOLATIONS,Black
18-0330,2018,DEPARTMENTAL VIOLATIONS,Black
18-0330,2018,DEPARTMENTAL VIOLATIONS,Black
18-0330,2018,DEPARTMENTAL VIOLATIONS,Black
18-0331,2018,VERBAL ABUSE,Black
18-0332,2018,DEPARTMENTAL VIOLATIONS,Black
18-0333,2018,VERBAL ABUSE,White
18-0333,2018,VERBAL ABUSE,White
18-0334,2018,PHYSICAL ABUSE,Black
18-0334,2018,PHYSICAL ABUSE,Black
18-0334,2018,PHYSICAL ABUSE,Black
18-0334,2018,PHYSICAL ABUSE,Black
18-0335,2018,PHYSICAL ABUSE,Other/NA
18-0336,2018,HARASSMENT,Black
18-0336,2018,HARASSMENT,Black
18-0336,2018,HARASSMENT,Black
18-0336,2018,HARASSMENT,Black
18-0336,2018,HARASSMENT,Black
18-0336,2018,HARASSMENT,Black
18-0336,2018,HARASSMENT,Black
18-0336,2018,HARASSMENT,Black
18-0415,2018,PHYSICAL ABUSE,Black
18-0337,2018,PHYSICAL ABUSE,White
18-0337,2018,PHYSICAL ABUSE,White
18-0337,2018,PHYSICAL ABUSE,White
18-0337,2018,PHYSICAL ABUSE,White
18-0338,2018,LACK OF SERVICE,White
18-0338,2018,LACK OF SERVICE,White
18-0339,2018,DEPARTMENTAL VIOLATIONS,Black
18-0339,2018,DEPARTMENTAL VIOLATIONS,Black
18-0340,2018,PHYSICAL ABUSE,Black
18-0340,2018,PHYSICAL ABUSE,Black
18-0340,2018,PHYSICAL ABUSE,Black
18-0340,2018,PHYSICAL ABUSE,Black
18-0341,2018,LACK OF SERVICE,White
18-0342,2018,PHYSICAL ABUSE,Black
18-0343,2018,NON-INVESTIGATORY INCIDENT,Black
18-0344,2018,CRIMINAL ALLEGATION,Black
18-0344,2018,CRIMINAL ALLEGATION,Black
18-0344,2018,CRIMINAL ALLEGATION,Black
18-0344,2018,CRIMINAL ALLEGATION,Black
18-0344,2018,CRIMINAL ALLEGATION,Black
18-0344,2018,CRIMINAL ALLEGATION,Black
18-0344,2018,CRIMINAL ALLEGATION,Black
18-0344,2018,CRIMINAL ALLEGATION,Black
18-0344,2018,CRIMINAL ALLEGATION,Black
18-0344,2018,CRIMINAL ALLEGATION,Black
18-0344,2018,CRIMINAL ALLEGATION,Black
18-0344,2018,CRIMINAL ALLEGATION,Black
18-0345,2018,VERBAL ABUSE,Other/NA
18-0345,2018,VERBAL ABUSE,Other/NA
18-0346,2018,PHYSICAL ABUSE,White
18-0347,2018,NON-INVESTIGATORY INCIDENT,Black
18-0348,2018,UNPROFESSIONAL CONDUCT,Black
18-0348,2018,UNPROFESSIONAL CONDUCT,Black
18-0348,2018,UNPROFESSIONAL CONDUCT,Black
18-0348,2018,UNPROFESSIONAL CONDUCT,Black
18-0348,2018,UNPROFESSIONAL CONDUCT,Black
18-0349,2018,LACK OF SERVICE,Other/NA
18-0349,2018,LACK OF SERVICE,Other/NA
18-0350,2018,VERBAL ABUSE,Black
18-0350,2018,VERBAL ABUSE,Black
18-0351,2018,DEPARTMENTAL VIOLATIONS,Black
18-0351,2018,DEPARTMENTAL VIOLATIONS,Black
18-0351,2018,DEPARTMENTAL VIOLATIONS,Black
18-0352,2018,CRIMINAL ALLEGATION,Other/NA
18-0352,2018,CRIMINAL ALLEGATION,Other/NA
18-0352,2018,CRIMINAL ALLEGATION,Other/NA
18-0352,2018,CRIMINAL ALLEGATION,Other/NA
18-0352,2018,CRIMINAL ALLEGATION,Other/NA
18-0352,2018,CRIMINAL ALLEGATION,Other/NA
18-0352,2018,CRIMINAL ALLEGATION,Other/NA
18-0352,2018,CRIMINAL ALLEGATION,Other/NA
18-0352,2018,CRIMINAL ALLEGATION,Other/NA
18-0352,2018,CRIMINAL ALLEGATION,Other/NA
18-0352,2018,CRIMINAL ALLEGATION,Other/NA
18-0352,2018,CRIMINAL ALLEGATION,Other/NA
18-0353,2018,DOMESTIC,Other/NA
18-0354,2018,DEPARTMENTAL VIOLATIONS,White
18-0354,2018,DEPARTMENTAL VIOLATIONS,White
18-0354,2018,DEPARTMENTAL VIOLATIONS,White
18-0354,2018,DEPARTMENTAL VIOLATIONS,White
18-0354,2018,DEPARTMENTAL VIOLATIONS,White
18-0355,2018,DEPARTMENTAL VIOLATIONS,Black
18-0356,2018,PHYSICAL ABUSE,White
18-0356,2018,PHYSICAL ABUSE,White
18-0357,2018,LACK OF SERVICE,Black
18-0357,2018,LACK OF SERVICE,Black
18-0358,2018,CIVIL RIGHTS COMPLAINT,Black
18-0358,2018,CIVIL RIGHTS COMPLAINT,Black
18-0358,2018,CIVIL RIGHTS COMPLAINT,Black
18-0358,2018,CIVIL RIGHTS COMPLAINT,Black
18-0358,2018,CIVIL RIGHTS COMPLAINT,Black
18-0358,2018,CIVIL RIGHTS COMPLAINT,Black
18-0358,2018,CIVIL RIGHTS COMPLAINT,Black
18-0358,2018,CIVIL RIGHTS COMPLAINT,Black
18-0359,2018,DEPARTMENTAL VIOLATIONS,Black
18-0359,2018,DEPARTMENTAL VIOLATIONS,Black
18-0360,2018,DEPARTMENTAL VIOLATIONS,White
18-0360,2018,DEPARTMENTAL VIOLATIONS,White
18-0360,2018,DEPARTMENTAL VIOLATIONS,White
18-0360,2018,DEPARTMENTAL VIOLATIONS,White
18-0361,2018,UNPROFESSIONAL CONDUCT,Other/NA
18-0362,2018,DEPARTMENTAL VIOLATIONS,Black
18-0363,2018,CRIMINAL ALLEGATION,White
18-0363,2018,CRIMINAL ALLEGATION,White
18-0363,2018,CRIMINAL ALLEGATION,White
18-0363,2018,CRIMINAL ALLEGATION,White
18-0364,2018,VERBAL ABUSE,Black
18-0365,2018,UNPROFESSIONAL CONDUCT,Black
18-0366,2018,HARASSMENT,White
18-0367,2018,LACK OF SERVICE,Black
18-0368,2018,LACK OF SERVICE,White
18-0369,2018,PHYSICAL ABUSE,Black
18-0369,2018,PHYSICAL ABUSE,Black
18-0369,2018,PHYSICAL ABUSE,Black
18-0369,2018,PHYSICAL ABUSE,Black
18-0369,2018,PHYSICAL ABUSE,Black
18-0370,2018,PHYSICAL ABUSE,Black
18-0370,2018,PHYSICAL ABUSE,Black
18-0370,2018,PHYSICAL ABUSE,Black
18-0370,2018,PHYSICAL ABUSE,Black
18-0370,2018,PHYSICAL ABUSE,Black
18-0371,2018,LACK OF SERVICE,Other/NA
18-0372,2018,LACK OF SERVICE,Black
18-0372,2018,LACK OF SERVICE,Black
18-0373,2018,CRIMINAL ALLEGATION,Other/NA
18-0374,2018,HARASSMENT,Other/NA
18-0375,2018,LACK OF SERVICE,Other/NA
18-0375,2018,LACK OF SERVICE,Other/NA
18-0376,2018,LACK OF SERVICE,White
18-0376,2018,LACK OF SERVICE,White
18-0377,2018,UNPROFESSIONAL CONDUCT,White
18-0377,2018,UNPROFESSIONAL CONDUCT,White
18-0378,2018,LACK OF SERVICE,Black
18-0379,2018,LACK OF SERVICE,Other/NA
18-0379,2018,LACK OF SERVICE,Other/NA
18-0380,2018,DEPARTMENTAL VIOLATIONS,Black
18-0380,2018,DEPARTMENTAL VIOLATIONS,Black
18-0380,2018,DEPARTMENTAL VIOLATIONS,Black
18-0380,2018,DEPARTMENTAL VIOLATIONS,Black
18-0380,2018,DEPARTMENTAL VIOLATIONS,Black
18-0381,2018,LACK OF SERVICE,Black
18-0381,2018,LACK OF SERVICE,Black
18-0381,2018,LACK OF SERVICE,Black
18-0381,2018,LACK OF SERVICE,Black
18-0381,2018,LACK OF SERVICE,Black
18-0381,2018,LACK OF SERVICE,Black
18-0382,2018,DEPARTMENTAL VIOLATIONS,Black
18-0382,2018,DEPARTMENTAL VIOLATIONS,Black
18-0382,2018,DEPARTMENTAL VIOLATIONS,Black
18-0382,2018,DEPARTMENTAL VIOLATIONS,Black
18-0383,2018,LACK OF SERVICE,Black
18-0384,2018,PHYSICAL ABUSE,Black
18-0384,2018,PHYSICAL ABUSE,Black
18-0384,2018,PHYSICAL ABUSE,Black
18-0384,2018,PHYSICAL ABUSE,Black
18-0384,2018,PHYSICAL ABUSE,Black
18-0384,2018,PHYSICAL ABUSE,Black
18-0384,2018,PHYSICAL ABUSE,Black
18-0384,2018,PHYSICAL ABUSE,Black
18-0384,2018,PHYSICAL ABUSE,Black
18-0384,2018,PHYSICAL ABUSE,Black
18-0384,2018,PHYSICAL ABUSE,Black
18-0384,2018,PHYSICAL ABUSE,Black
18-0384,2018,PHYSICAL ABUSE,Black
18-0384,2018,PHYSICAL ABUSE,Black
18-0385,2018,DEPARTMENTAL VIOLATIONS,Black
18-0385,2018,DEPARTMENTAL VIOLATIONS,Black
18-0385,2018,DEPARTMENTAL VIOLATIONS,Black
18-0385,2018,DEPARTMENTAL VIOLATIONS,Black
18-0385,2018,DEPARTMENTAL VIOLATIONS,Black
18-0385,2018,DEPARTMENTAL VIOLATIONS,Black
18-0385,2018,DEPARTMENTAL VIOLATIONS,Black
18-0385,2018,DEPARTMENTAL VIOLATIONS,Black
18-0386,2018,PHYSICAL ABUSE,Black
18-0386,2018,PHYSICAL ABUSE,Black
18-0386,2018,PHYSICAL ABUSE,Black
18-0387,2018,VERBAL ABUSE,Black
18-0388,2018,UNPROFESSIONAL CONDUCT,Black
18-0388,2018,UNPROFESSIONAL CONDUCT,Black
18-0388,2018,UNPROFESSIONAL CONDUCT,Black
18-0389,2018,PHYSICAL ABUSE,Black
18-0389,2018,PHYSICAL ABUSE,Black
18-0389,2018,PHYSICAL ABUSE,Black
18-0389,2018,PHYSICAL ABUSE,Black
18-0389,2018,PHYSICAL ABUSE,Black
18-0389,2018,PHYSICAL ABUSE,Black
18-0390,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0390,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0390,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0391,2018,UNPROFESSIONAL CONDUCT,Other/NA
18-0392,2018,DEPARTMENTAL VIOLATIONS,Black
18-0393,2018,LACK OF SERVICE,White
18-0393,2018,LACK OF SERVICE,White
18-0393,2018,LACK OF SERVICE,White
18-0393,2018,LACK OF SERVICE,White
18-0394,2018,LACK OF SERVICE,White
18-0394,2018,LACK OF SERVICE,White
18-0394,2018,LACK OF SERVICE,White
18-0396,2018,DEPARTMENTAL VIOLATIONS,White
18-0396,2018,DEPARTMENTAL VIOLATIONS,White
18-0397,2018,CRIMINAL ALLEGATION,Black
18-0397,2018,CRIMINAL ALLEGATION,Black
18-0397,2018,CRIMINAL ALLEGATION,Black
18-0397,2018,CRIMINAL ALLEGATION,Black
18-0397,2018,CRIMINAL ALLEGATION,Black
18-0397,2018,CRIMINAL ALLEGATION,Black
18-0398,2018,UNPROFESSIONAL CONDUCT,Black
18-0398,2018,UNPROFESSIONAL CONDUCT,Black
18-0398,2018,UNPROFESSIONAL CONDUCT,Black
18-0398,2018,UNPROFESSIONAL CONDUCT,Black
18-0398,2018,UNPROFESSIONAL CONDUCT,Black
18-0399,2018,VERBAL ABUSE,White
18-0400,2018,CIVIL RIGHTS COMPLAINT,White
18-0401,2018,LACK OF SERVICE,Other/NA
18-0401,2018,LACK OF SERVICE,Other/NA
18-0402,2018,CRIMINAL ALLEGATION,White
18-0403,2018,FALSIFICATION,Other/NA
18-0404,2018,DEPARTMENTAL VIOLATIONS,Black
18-0404,2018,DEPARTMENTAL VIOLATIONS,Black
18-0404,2018,DEPARTMENTAL VIOLATIONS,Black
18-0404,2018,DEPARTMENTAL VIOLATIONS,Black
18-0405,2018,VERBAL ABUSE,Black
18-0405,2018,VERBAL ABUSE,Black
18-0406,2018,VERBAL ABUSE,Other/NA
18-0406,2018,VERBAL ABUSE,Other/NA
18-0406,2018,VERBAL ABUSE,Other/NA
18-0407,2018,UNPROFESSIONAL CONDUCT,White
18-0408,2018,PHYSICAL ABUSE,White
18-0408,2018,PHYSICAL ABUSE,White
18-0408,2018,PHYSICAL ABUSE,White
18-0408,2018,PHYSICAL ABUSE,White
18-0408,2018,PHYSICAL ABUSE,White
18-0408,2018,PHYSICAL ABUSE,White
18-0408,2018,PHYSICAL ABUSE,White
18-0409,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0409,2018,DEPARTMENTAL VIOLATIONS,Other/NA
18-0410,2018,FALSIFICATION,Black
18-0410,2018,FALSIFICATION,Black
18-0410,2018,FALSIFICATION,Black
18-0410,2018,FALSIFICATION,Black
